,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high,ProteinI-BaU_high,ProteinI-HalfW_high,IronI-BaU_high,IronI-HalfW_high,ZincI-BaU_high,ZincI-HalfW_high,Vitamin AI-BaU_high,Vitamin AI-HalfW_high,Vitamin BI-BaU_high,Vitamin BI-HalfW_high,FolateI-BaU_high,FolateI-HalfW_high
979,SWE,2905.0,9.894925263062807e-11,8.122515891784748e-11,2.8188614541617388e-09,2.3139383420750603e-09,1.021717900879477e-08,8.387046557889528e-09,1.2025410163845593e-08,9.87138180069806e-09,4.132848618824007e-08,3.3925600944203475e-08,inf,inf,1.122916416756545e-09,9.217761830196783e-10
980,SWE,2907.0,7.448703549415615e-10,5.390563679606064e-10,2.797805788516976e-08,2.0247483560215585e-08,7.080866316256696e-08,5.1243629889867115e-08,1.9118338350472238e-07,1.3835779561204414e-07,inf,inf,inf,inf,3.82366782203335e-09,2.7671560221977803e-09
981,SWE,2908.0,3.8528375595991344e-10,3.467207030308491e-10,1.220065254476976e-06,1.097948917472093e-06,2.0620821364720466e-07,1.8556883258253212e-07,4.880261017907904e-06,4.391795669888372e-06,inf,inf,inf,inf,1.4640782726476707e-07,1.3175386715172266e-07
982,SWE,2913.0,3.1197819401652177e-10,2.8075229512390207e-10,1.5086872528476862e-06,1.357682738681189e-06,4.81568780872193e-06,4.333685593510667e-06,6.3580392317209255e-06,5.7216630553958805e-06,inf,inf,inf,inf,3.171711636302139e-07,2.8542550038476574e-07
983,SWE,2918.0,1.1742589676415638e-08,9.11438073620044e-09,3.2310006398240675e-07,2.507842886600189e-07,6.926106451709493e-07,5.375915616563024e-07,1.5094107042793159e-06,1.17157664750298e-06,1.2730900667692913e-09,9.881489432705822e-10,inf,inf,1.4043846740580418e-08,1.090057387013876e-08
984,SWE,2919.0,4.3640245140009584e-08,3.387275043988255e-08,4.386241679919594e-06,3.4045195969056143e-06,7.91621963860915e-06,6.14442314394951e-06,2.301227097020241e-05,1.786169873995463e-05,8.311947066262622e-07,6.451579447863889e-07,inf,inf,1.7527888222535967e-07,1.3604822374285752e-07
985,SWE,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,UKR,960.0,1.9667577248265812e-09,1.8423112109156356e-09,3.808641828006907e-08,3.5676501734437273e-08,3.999074129866987e-06,3.746032879258818e-06,3.2424924234670436e-07,3.037323849122835e-07,2.608091765530902e-09,2.443064866648995e-09,2.666049430946668e-07,2.4973552631762945e-07,2.3994444242884298e-08,2.2476196773170753e-08
987,UKR,976.0,6.482893842664384e-08,5.7338386044702314e-08,1.0473194259614037e-06,9.263086364716806e-07,1.3333938347524567e-05,1.179329051225687e-05,7.0057134712639735e-06,6.196249904484219e-06,3.238582071224319e-08,2.8643854664908934e-08,2.2215252942882397e-06,1.964842831355372e-06,5.428925506475286e-07,4.801649295097459e-07
988,UKR,1016.0,1.948557666957601e-08,1.7234147966930303e-08,3.3547257233661305e-07,2.967109492593591e-07,8.961668063534518e-06,7.926206960998723e-06,1.0273148936780585e-05,9.086154947583688e-06,inf,inf,3.191289548049546e-05,2.8225572796250615e-05,8.131602608080014e-06,7.192050044622914e-06
989,UKR,1049.0,4.252112557465561e-09,3.760809250352992e-09,8.600414108018054e-08,7.60669349580421e-08,3.0415110999283064e-07,2.69008473437014e-07,5.297713881785936e-07,4.685598300393857e-07,4.3088073915651013e-07,3.810953373691032e-07,2.2286935425256327e-06,1.9711828362154702e-06,4.3088073915651013e-07,3.810953373691032e-07
990,UKR,1052.0,9.32017033529251e-09,8.243286681179891e-09,1.0611340074998994e-07,9.385270350529958e-08,7.615910616839019e-07,6.735942830906996e-07,1.0331661995030942e-06,9.137907211372667e-07,8.32990223716768e-09,7.367437471304526e-09,1.4975105386167287e-06,1.3244831621973122e-06,2.8357113998868692e-08,2.5080638200185624e-08
991,UKR,1053.0,8.248273558169827e-09,7.295240442905025e-09,6.848245597823924e-08,6.056976395830974e-08,1.3151588361924811e-06,1.1632009853907117e-06,8.227823951957115e-07,7.277153652592805e-07,1.7414122333087365e-06,1.5402036392961605e-06,2.1236720429885168e-06,1.8782958720047806e-06,7.818362960909632e-07,6.915003153992663e-07
992,UKR,2511.0,4.374388075055301e-10,3.590834262195563e-10,1.2252675589209875e-08,1.005793874580865e-08,4.116348395217584e-08,3.3790154414898724e-08,4.7967922432199744e-08,3.937576099800071e-08,inf,inf,inf,inf,3.5741951344964044e-09,2.9339743361841793e-09
993,UKR,2514.0,4.847293548067049e-10,3.979031455982243e-10,1.8781975909925297e-08,1.5417690760836032e-08,6.528642509740511e-08,5.3592120331724995e-08,8.005710925362485e-08,6.571703422463616e-08,3.216840263717223e-08,2.640629966242761e-08,inf,inf,1.8623812053099716e-08,1.52878576993002e-08
994,UKR,2555.0,1.087315445234167e-09,9.78486037254878e-10,1.234249983039132e-08,1.1107138964863761e-08,4.502404861868635e-08,4.0517591382675044e-08,1.6144986758557243e-07,1.4529034958673776e-07,1.7759485605491397e-08,1.598193860849634e-08,inf,inf,9.686992148449854e-10,8.717421059179822e-10
995,UKR,2731.0,5.966948136997877e-09,5.277506991342132e-09,1.011457124603005e-07,8.945899853624065e-08,7.74229045982189e-07,6.84772032412355e-07,4.836242442575267e-07,4.2774468147728774e-07,inf,inf,6.496251019565266e-07,5.745652448475663e-07,2.5430146324857225e-07,2.2491862161183594e-07
996,UKR,2735.0,1.2070607803844835e-08,1.0675929405109673e-08,8.506264100591928e-08,7.52342189514366e-08,4.6674525023863956e-07,4.128159428832371e-07,4.865048263611252e-07,4.3029243148983015e-07,4.889383530211908e-09,4.32444780340071e-09,4.061467589700757e-07,3.592192039822124e-07,5.856539553286541e-08,5.1798553846811236e-08
997,UKR,2805.0,2.478843314271362e-09,2.0348252945956294e-09,1.2585431491772087e-07,1.0331090390191069e-07,1.121676582993508e-06,9.207584320841523e-07,7.735700910232073e-07,6.350058429648487e-07,inf,inf,inf,inf,9.970458664069257e-08,8.18451951826242e-08
998,UKR,2903.0,7.263260077422693e-10,6.536280342433936e-10,1.2826122748861494e-08,1.1542356063171057e-08,5.1406727222293785e-08,4.6261427655110515e-08,8.122611716419411e-08,7.309619471879753e-08,4.513574254490469e-08,4.061810586329782e-08,inf,inf,1.1876299893071131e-09,1.0687600981441975e-09
999,UKR,2905.0,3.796015076428482e-10,3.1160612095619753e-10,1.0752833367261333e-08,8.826752864251429e-09,3.799937001412197e-08,3.119280627309933e-08,4.796059937733518e-08,3.936974967119102e-08,1.574186388767985e-07,1.292213293124096e-07,inf,inf,4.932931794068587e-09,4.049329916617281e-09
1000,UKR,2907.0,2.0083828520464974e-10,1.4534496621005758e-10,7.543682107545767e-09,5.459298857801995e-09,1.9092034463258112e-08,1.3816743660781172e-08,5.154849115417377e-08,3.7305206511539074e-08,inf,inf,inf,inf,1.0309698640505353e-09,7.461041598782956e-10
1001,UKR,2908.0,6.432957289992475e-10,5.789082564865988e-10,2.037103187363755e-06,1.8332095198496556e-06,3.4429913296841113e-07,3.098382311455136e-07,8.14841274945502e-06,7.3328380793986206e-06,inf,inf,inf,inf,2.44452377019714e-07,2.1998513746490744e-07
1002,UKR,2913.0,1.859670129423884e-10,1.6735357375056465e-10,6.166292099404596e-09,5.549107894446444e-09,2.4277257249581737e-08,2.1847346458363384e-08,2.5646044135345506e-08,2.3079131458353883e-08,4.317350716025097e-08,3.885227062743613e-08,inf,inf,5.684099696242957e-10,5.115178131163784e-10
1003,UKR,2918.0,1.1557720163464684e-10,8.970888442423445e-11,2.8808430428338534e-09,2.236057041689697e-09,8.415603727718114e-09,6.532035829665792e-09,1.4660232074751681e-08,1.1379000756426924e-08,3.7735150651166125e-11,2.928932540863453e-11,inf,inf,1.2112120048655295e-10,9.401203370644238e-11
1004,UKR,2919.0,1.637049462380979e-10,1.2706474887817883e-10,1.4184707919817814e-08,1.1009907709938885e-08,3.565974875051104e-08,2.76784368717391e-08,1.0388644985621365e-07,8.063473930486096e-08,6.296262582194711e-10,4.887042464276248e-10,inf,inf,1.95730374852174e-09,1.5192229373601764e-09
1005,UKR,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,USA,960.0,1.9631587109069017e-09,1.7534326916975206e-09,3.80167230919885e-08,3.395536220803591e-08,3.9917561347334034e-06,3.56531321947592e-06,3.236558914108363e-07,2.8907944004083935e-07,2.6033191601156742e-09,2.3252042215988863e-09,2.661170767504084e-07,2.3768754894890034e-07,2.3950536273064203e-08,2.139187883870975e-08
1007,USA,976.0,1.0940238068766242e-07,9.607274471629969e-08,1.6700714038550895e-06,1.4665891421378951e-06,1.5252618987381114e-05,1.339423293185158e-05,8.38386529910632e-06,7.362371326419579e-06,7.504046965339478e-08,6.589750459804068e-08,4.133274629313444e-06,3.629674562915339e-06,9.86176114663854e-07,8.660199669685737e-07
1008,USA,1016.0,5.760765450349168e-07,5.058871159869458e-07,6.2347313018759826e-06,5.475088795827305e-06,5.18961527189864e-05,4.5573101797148956e-05,4.526880004015963e-05,3.975322879204887e-05,inf,inf,0.00013000909645058162,0.00011416872883006719,3.5581079930826386e-05,3.1245864920287196e-05
1009,USA,1049.0,2.0615184624629777e-09,1.8103421125503859e-09,4.1696714818560836e-08,3.6616368063402686e-08,1.474592029620577e-07,1.2949270640360405e-07,2.5684491716883655e-07,2.2555081529065414e-07,2.0890053752958177e-07,1.8344800073843908e-07,1.0805200527963261e-06,9.488689966401329e-07,2.0890053752958177e-07,1.8344800073843908e-07
1010,USA,1052.0,4.016677289914891e-09,3.52728349653976e-09,4.573127653409412e-08,4.015935693898478e-08,3.282199156901883e-07,2.8822945143153465e-07,4.452595887156084e-07,3.910089573030959e-07,3.5899053278614343e-09,3.152509625032411e-09,6.453762490898998e-07,5.667433124859706e-07,1.2220954307613393e-08,1.0731947659684803e-08
1011,USA,1053.0,1.1072998961909092e-09,9.723859716987972e-10,8.863824443617453e-09,7.78385202981045e-09,1.9084714561631098e-07,1.6759424233167557e-07,1.055742442655293e-07,9.271103018220054e-08,8.663559278333979e-08,7.607987263624274e-08,2.5184082505291826e-07,2.2115642404096095e-07,9.513718074346484e-08,8.35456232409585e-08
1012,USA,2511.0,6.836262900209795e-10,5.583365688442679e-10,1.914839518616847e-08,1.5639025916910393e-08,6.433000304438776e-08,5.254009931719054e-08,7.496393161670798e-08,6.12251239850132e-08,inf,inf,inf,inf,5.5857270038299564e-09,4.562018306410483e-09
1013,USA,2514.0,5.435429752798452e-10,4.439266369171381e-10,2.106084759769941e-08,1.720097889197717e-08,7.320781667324242e-08,5.979085616011633e-08,8.977067083830958e-08,7.331819894927062e-08,3.6071488359480646e-08,2.9460585904500984e-08,inf,inf,2.0883493260751947e-08,1.7056128681553198e-08
1014,USA,2555.0,5.607639141096133e-10,5.024009523355922e-10,6.365428307970829e-09,5.702929813210778e-09,2.322036520601308e-08,2.0803645347979477e-08,8.326494402023914e-08,7.459892856757699e-08,9.159143930457016e-09,8.20588222148134e-09,inf,inf,4.99589668934019e-10,4.475935757171639e-10
1015,USA,2731.0,1.2225290891818402e-08,1.073575587249196e-08,2.0676157188950724e-07,1.8156964764772802e-07,1.66433552680966e-06,1.4615521269683358e-06,9.922999833689191e-07,8.7139770071696e-07,inf,inf,1.331342469616471e-06,1.1691310957719903e-06,5.176985798198363e-07,4.5462194868517115e-07
1016,USA,2735.0,5.399052316672353e-08,4.741229319410091e-08,3.4855755633704317e-07,3.0608914466412876e-07,2.1977029058113902e-06,1.9299337811951144e-06,2.9500883891214553e-06,2.590648273987219e-06,1.5022806925583201e-06,1.319242127650131e-06,1.9519220617723956e-06,1.714098987316832e-06,1.3660312750115304e-06,1.199593401292996e-06
1017,USA,2805.0,1.8003198792143638e-09,1.4703712230725167e-09,9.140473854350035e-08,7.46527874065803e-08,8.146447332053472e-07,6.65342968525931e-07,5.618239784728431e-07,4.588572397140205e-07,inf,inf,inf,inf,7.241286625284441e-08,5.914159808358345e-08
1018,USA,2903.0,9.14784124941039e-09,8.195755896340058e-09,1.7615401919790842e-07,1.5782033182946962e-07,7.999222453746059e-07,7.166682587069447e-07,1.249510051641187e-06,1.1194640455675239e-06,1.261024306654287e-06,1.1297799245648407e-06,inf,inf,1.3531167711346042e-08,1.2122876264580818e-08
1019,USA,2905.0,3.6296291450368917e-10,2.9644188829467913e-10,1.0662537648853506e-08,8.708390494828682e-09,3.535506059152084e-08,2.8875459458039776e-08,5.672283660212027e-08,4.632711530530805e-08,3.593233678062403e-07,2.934693694713617e-07,inf,inf,5.602932606279577e-09,4.576070599566624e-09
1020,USA,2907.0,5.571853458776926e-10,3.920308980435487e-10,2.1350049561397044e-08,1.5021714344702138e-08,5.407381761698256e-08,3.804588085071791e-08,1.439629132816343e-07,1.0129108849742307e-07,1.0789128598587133e-09,7.591139653805437e-10,inf,inf,2.9230960874183963e-09,2.056665690683407e-09
1021,USA,2908.0,1.8001457961697062e-10,1.6127909438940643e-10,5.700461815285985e-07,5.107171436485379e-07,9.634583425606498e-08,8.63183911551636e-08,2.280184726114395e-06,2.042868574594152e-06,inf,inf,inf,inf,6.840554025444881e-08,6.128605586797443e-08
1022,USA,2913.0,2.2654247061721239e-10,2.02964474208834e-10,6.9844980253471696e-09,6.2575682408026145e-09,4.022421084903243e-08,3.603777156308124e-08,4.540181436772096e-08,4.067650253908474e-08,9.658802657086713e-08,8.653537667535021e-08,inf,inf,7.474451017810788e-10,6.696528102198544e-10
1023,USA,2918.0,1.0002156699693524e-09,7.740647093641066e-10,2.2397635043414276e-08,1.7333480549105004e-08,5.72336925502798e-08,4.4293028913578655e-08,1.244836541345151e-07,9.63376264252768e-08,2.819861420912927e-10,2.1822845579822836e-10,inf,inf,1.102723840612642e-09,8.533955573989866e-10
1024,USA,2919.0,4.903285715481752e-10,3.794642041950668e-10,3.757846064430331e-08,2.9081888127062088e-08,1.0579685561812613e-07,8.187595411116731e-08,2.8024911395913855e-07,2.1688417354326786e-07,5.31295861196264e-09,4.1116869964238825e-09,inf,inf,5.430197019650796e-09,4.202417542543225e-09
1025,USA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,ARG,960.0,2.4251190739519433e-09,2.146383897900088e-09,4.696262191503615e-08,4.1564893272370867e-08,4.931075560587077e-06,4.364314023280199e-06,3.9981692325565635e-07,3.5386328671501003e-07,3.2159187719797504e-09,2.846291690693595e-09,3.287383720665229e-07,2.909542694230013e-07,2.9586452702213705e-08,2.618588355438107e-08
1027,ARG,976.0,8.955624517746333e-08,7.970551360503096e-08,1.2711337560320022e-06,1.1313155066344715e-06,8.983833327796059e-06,7.995657344890279e-06,6.263636545694168e-06,5.574668376510163e-06,1.9420101890176885e-08,1.728398943425226e-08,1.3914768310227624e-06,1.2384214553255974e-06,4.3670082431604177e-07,3.88665954282435e-07
1028,ARG,1016.0,4.537441124828077e-07,4.0383456741665866e-07,2.930089392368238e-06,2.607794458829483e-06,1.8452082417755284e-05,1.6422447181379304e-05,1.4786135823325542e-05,1.3159736070851776e-05,inf,inf,4.49676537517299e-05,4.002144050135745e-05,1.1682164349464675e-05,1.0397185675296516e-05
1029,ARG,1049.0,1.0140009013162162e-08,9.024659584065714e-09,2.0509399832117792e-07,1.8253470141703271e-07,7.253088800003054e-07,6.455285914249358e-07,1.2633453556197117e-06,1.1243837906632052e-06,1.0275209133337658e-06,9.144988378519924e-07,5.314763497760316e-06,4.730166538791635e-06,1.0275209133337658e-06,9.144988378519924e-07
1030,ARG,1052.0,1.5892901324412845e-08,1.4144762994766315e-08,1.8094624311010922e-07,1.610430764868805e-07,1.298677079652021e-06,1.1558292047151902e-06,1.761771284183936e-06,1.5679854016011466e-06,1.4204280558693978e-08,1.2641881926572393e-08,2.5535785684497438e-06,2.2726979109694247e-06,4.83549976466178e-08,4.303619379258687e-08
1031,ARG,1053.0,4.750064802157046e-09,4.227581828189272e-09,3.885661948361369e-08,3.458258892788036e-08,8.162801644135169e-07,7.264934971453138e-07,4.6205720940401426e-07,4.112332659489629e-07,1.5441972116902737e-06,1.3743433707089265e-06,1.1875935690634484e-06,1.0569643154272665e-06,5.693424701867667e-07,5.067176935954546e-07
1032,ARG,2511.0,4.4885469761033296e-10,3.9216483648695827e-10,1.2572435051827861e-08,1.0984550150844791e-08,4.2237732055147177e-08,3.690315234122088e-08,4.921974673687069e-08,4.300334614688913e-08,inf,inf,inf,inf,3.667471309742964e-09,3.2042736639788057e-09
1033,ARG,2514.0,2.4183803828951733e-10,2.112941565434383e-10,9.370582087129e-09,8.187087740311015e-09,3.2572281451343136e-08,2.8458437657841964e-08,3.9941575770146445e-08,3.4896998102778347e-08,1.60492516319407e-08,1.4022248570609996e-08,inf,inf,9.291671997439351e-09,8.118143909300524e-09
1034,ARG,2555.0,6.845651367726522e-10,6.146266870524379e-10,7.770739504844077e-09,6.97684357740816e-09,2.834678210063655e-08,2.545073921416737e-08,1.016475496325185e-07,9.126274962258482e-08,1.1181230567286651e-08,1.0038902555189816e-08,inf,inf,6.09885303670181e-10,5.475765030103537e-10
1035,ARG,2731.0,2.727878918140633e-08,2.4278261085185655e-08,4.650870918522253e-07,4.139298767349441e-07,3.1622858666058754e-06,2.814450501629339e-06,2.202865451782703e-06,1.9605614537455336e-06,inf,inf,2.9677716359687384e-06,2.641331847249644e-06,1.1818696282565216e-06,1.0518699790026337e-06
1036,ARG,2735.0,4.718508091596974e-08,4.199496195323673e-08,2.972464276601264e-07,2.6455083212748573e-07,1.8038017715254302e-06,1.6053927490617855e-06,2.463970155614774e-06,2.1929459678839384e-06,inf,inf,1.7873895616213965e-06,1.5907857987904516e-06,1.8141679123325047e-06,1.6146186670923224e-06
1037,ARG,2805.0,1.0022545473418153e-09,8.756708858549889e-10,5.088585418153062e-08,4.4459026029673804e-08,4.535201759141942e-07,3.962410699449305e-07,3.127725487738339e-07,2.732697153455749e-07,inf,inf,inf,inf,4.0312905126415245e-08,3.522142896438955e-08
1038,ARG,2903.0,9.832970701242267e-10,8.828387367899713e-10,1.5749973559831733e-08,1.414088090416116e-08,6.307311459362038e-08,5.6629263429215806e-08,1.213309930847516e-07,1.0893523831499078e-07,2.591222386064321e-07,2.3264907092277902e-07,inf,inf,8.637122537491308e-10,7.754712774172789e-10
1039,ARG,2905.0,7.506215524288163e-11,6.558188650782141e-11,2.110117402197898e-09,1.8436118646119612e-09,7.30124150505214e-09,6.379102627697777e-09,9.57654818387535e-09,8.367040542592949e-09,2.996168125348769e-08,2.6177553431442284e-08,inf,inf,1.2420130539246553e-09,1.085148153289189e-09
1040,ARG,2907.0,3.361621654908225e-10,2.6458410676657263e-10,1.3975517490587559e-08,1.0999750095162548e-08,3.595715279723415e-08,2.830089799318924e-08,9.094167203639216e-08,7.157771912991894e-08,3.2456477609155554e-10,2.5545611667717955e-10,inf,inf,1.824775994050585e-09,1.4362316048566148e-09
1041,ARG,2908.0,9.621756591186212e-11,8.63875190189497e-11,3.0468896553122583e-07,2.73560483007894e-07,5.149672697395422e-08,4.623557495677282e-08,1.2187558621249033e-06,1.094241932031576e-06,inf,inf,inf,inf,3.656267504650761e-08,3.282725722720089e-08
1042,ARG,2913.0,9.388252239539527e-11,8.429103472029642e-11,2.5180563580043554e-09,2.260799672662168e-09,1.1665795535547648e-08,1.0473962047859886e-08,1.2737798102684227e-08,1.1436443703670066e-08,1.6119228539609522e-08,1.4472411028479793e-08,inf,inf,2.451557284979243e-10,2.201094463106548e-10
1043,ARG,2918.0,5.565373692401004e-10,3.989935371006517e-10,1.4183967315741935e-08,1.0168789379148376e-08,4.16504247756965e-08,2.9860079882309473e-08,7.262703907870674e-08,5.206787686283639e-08,2.1403976773683945e-10,1.5344968501599433e-10,inf,inf,7.889492589743317e-10,5.656145891171999e-10
1044,ARG,2919.0,6.117096253301989e-10,4.385477069082759e-10,4.4332403624644343e-08,3.1782847851748706e-08,1.0848322339006675e-07,7.777394189285669e-08,3.7491529288523444e-07,2.6878478802897986e-07,5.740068630170712e-09,4.115177906345134e-09,inf,inf,7.584274421154588e-09,5.437328461465743e-09
1045,ARG,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,BHS,960.0,7.698116609653793e-09,6.813320513863373e-09,1.4907463459429091e-07,1.3194048849613975e-07,1.565283745616423e-05,1.3853752021177678e-05,1.269148938208399e-06,1.1232771513228728e-06,1.0208372025845247e-08,9.035055464036213e-09,1.0435225013969754e-06,9.235834719014194e-07,9.391702263777627e-08,8.312251026913314e-08
