,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW,ProteinI-BaU,ProteinI-HalfW,IronI-BaU,IronI-HalfW,ZincI-BaU,ZincI-HalfW,Vitamin AI-BaU,Vitamin AI-HalfW,Vitamin BI-BaU,Vitamin BI-HalfW,FolateI-BaU,FolateI-HalfW
1893,NGA,2907.0,1.012922653990571e-12,7.640866801085788e-13,9.018432943408341e-11,6.802952288966049e-11,2.972402622247142e-10,2.2421981013369607e-10,4.750599572385522e-10,3.583560740288348e-10,3.757937823273084e-12,2.8347576432681103e-12,inf,inf,5.588082743170296e-12,4.215306642199731e-12
1894,NGA,2908.0,1.4801429714498763e-10,1.2630890946791166e-10,4.6871195143565605e-07,3.999782222552635e-07,7.921892199288587e-08,6.760195358927745e-08,1.8748478057426242e-06,1.599912889021054e-06,inf,inf,inf,inf,5.624543291509531e-08,4.799738559780642e-08
1895,NGA,2913.0,3.2523787267743404e-12,2.7754373603051177e-12,1.5488613539027872e-10,1.3217303483650612e-10,7.632628208148678e-10,6.513350155633443e-10,9.92464630687259e-10,8.469257876135274e-10,inf,inf,inf,inf,1.7106572155187653e-11,1.4597998405109247e-11
1896,NGA,2918.0,9.623980264350802e-11,6.621043106692133e-11,1.989733521757926e-09,1.3688838772029897e-09,6.02468622623687e-09,4.144824294368967e-09,8.898432542392395e-09,6.121885522086162e-09,7.970413233092232e-11,5.4834328567706104e-11,inf,inf,7.483039473983125e-11,5.14813264007283e-11
1897,NGA,2919.0,3.184658619769808e-11,2.1909606443916512e-11,1.868834113717574e-09,1.2857082918192714e-09,4.1236983385781206e-09,2.8369950590876694e-09,1.922323634309225e-08,1.3225076629594514e-08,9.614758270354638e-11,6.614698619473634e-11,inf,inf,1.2697655754355117e-10,8.735650302083596e-11
1898,NGA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,RWA,960.0,8.70324947329486e-09,7.531590337716788e-09,1.6853911168185528e-07,1.4584984021949183e-07,1.769660765791622e-05,1.5314234028990607e-05,1.434860029808218e-06,1.2416946072428724e-06,1.154126560589101e-08,9.987543708711393e-09,1.179773848744415e-06,1.0209489394919642e-06,1.0617964357419729e-07,9.188540212014482e-08
1900,RWA,976.0,1.268725570346431e-08,1.0732256038726138e-08,1.8636825321999077e-07,1.576504689269357e-07,1.5220422443829598e-06,1.2875083036290485e-06,1.193929753697272e-06,1.0099551950729235e-06,2.071882350683672e-09,1.7526226624078613e-09,1.6170370455344907e-07,1.3678652028777746e-07,5.2437111199961464e-08,4.435699228285232e-08
1901,RWA,1016.0,1.381382263059234e-08,1.1685228453666714e-08,1.8866985349387008e-07,1.5959741190778303e-07,1.6577625534576109e-06,1.4023152516947733e-06,1.7092094670822185e-06,1.445834627541416e-06,inf,inf,4.137707086090808e-06,3.500121137233208e-06,1.320599627338485e-06,1.1171063038772792e-06
1902,RWA,1049.0,1.3442490086495909e-08,1.1371115139337727e-08,2.7189068921473073e-07,2.299946150215474e-07,9.615334085399423e-07,8.133691770255693e-07,1.6748020042876294e-06,1.4167290661035988e-06,1.3621723287649185e-06,1.152273000786223e-06,7.045719144625654e-06,5.960032934185258e-06,1.3621723287649185e-06,1.152273000786223e-06
1903,RWA,1052.0,6.3326592501422925e-09,5.356849587257611e-09,7.209954160160639e-08,6.098960711668637e-08,5.174687272973417e-07,4.377311377016219e-07,7.019924802707254e-07,5.938213283956003e-07,5.6598142048146745e-09,4.78768431861149e-09,1.0174947048603668e-06,8.607073070678147e-07,1.926745261213506e-08,1.6298499808039112e-08
1904,RWA,1053.0,3.7001374249607945e-09,3.1299772899121796e-09,3.033942864486185e-08,2.566437722197165e-08,6.452678736398892e-07,5.458375077580192e-07,3.5994533433420067e-07,3.044807780586237e-07,inf,inf,9.448565169940717e-07,7.992620545568795e-07,5.291196517693936e-07,4.475867524574417e-07
1905,RWA,2511.0,8.294339733881734e-10,7.465500670742355e-10,2.3232473260768355e-08,2.091089228028275e-08,7.805067009863293e-08,7.025120126114462e-08,9.09526631278871e-08,8.186392038095005e-08,inf,inf,inf,inf,6.777082465488733e-09,6.099860304143144e-09
1906,RWA,2514.0,2.6913893962112333e-11,2.4224434960829062e-11,1.042841955053978e-09,9.386325572283042e-10,3.62493400660175e-09,3.262700603778765e-09,4.445054808418831e-09,4.000868148453212e-09,1.7861038720310906e-09,1.6076215928550192e-09,inf,inf,1.0340601364390527e-09,9.307282906002743e-10
1907,RWA,2555.0,2.453960396854778e-10,2.0941021751469845e-10,2.7855767077275548e-09,2.3770889905833525e-09,1.0161469948817432e-08,8.671352785392391e-09,3.643759342047401e-08,3.109424411931601e-08,4.008135314862804e-09,3.420366886073408e-09,inf,inf,2.1862556262888023e-10,1.8656546651309495e-10
1908,RWA,2731.0,1.8192449953327157e-08,1.5389146040266666e-08,3.1230499787624026e-07,2.641814177723577e-07,1.8738406550357322e-06,1.5850975305972995e-06,1.4628040206656762e-06,1.2373981932101634e-06,inf,inf,1.977596110930173e-06,1.6728651411901748e-06,8.039049062121062e-07,6.800299044891648e-07
1909,RWA,2735.0,8.641896295348482e-12,7.31025257703869e-12,5.4002463888666655e-11,4.5681137254684576e-11,3.483755037090483e-10,2.946937612682294e-10,3.6548143024757213e-10,3.091638080365743e-10,7.031723075011554e-12,5.948193541479288e-12,2.784865357464331e-10,2.3557409693827467e-10,1.342768026472062e-10,1.1358587386851672e-10
1910,RWA,2805.0,3.8179915677182054e-10,3.4364662558076186e-10,1.938447300603396e-08,1.7447416053792076e-08,1.7276411586486288e-07,1.5550009575816276e-07,1.1914767131757037e-07,1.0724145003431499e-07,inf,inf,inf,inf,1.5356810527933225e-08,1.38222309400262e-08
1911,RWA,2903.0,4.082552535243205e-11,3.483871278103012e-11,6.407440083478483e-10,5.467828345206304e-10,2.603337642730506e-09,2.221574165284541e-09,5.107606485578454e-09,4.358607361778728e-09,3.3286514870166684e-08,2.8405251886713128e-08,inf,inf,3.5559514648562826e-11,3.0344930206766174e-11
1912,RWA,2905.0,3.564040710479327e-11,3.207892269706234e-11,1.1081428619186328e-09,9.974080571040506e-10,3.518888529594949e-09,3.1672520683770267e-09,7.0543197947097424e-09,6.3493937852470875e-09,inf,inf,inf,inf,5.323490173169118e-10,4.791522982370651e-10
1913,RWA,2907.0,1.0723889277991298e-11,8.089443872136591e-12,7.207891875699471e-10,5.437191232901455e-10,2.145438424079145e-09,1.6183870667456459e-09,3.807768151393036e-09,2.8723465843702698e-09,5.357722455747987e-12,4.041536980170817e-12,inf,inf,6.46768128346063e-11,4.87882179395489e-11
1914,RWA,2908.0,2.1674457407638512e-10,1.8496031338012053e-10,6.86357833249846e-07,5.857076721286351e-07,1.1600414174395095e-07,9.899284677267865e-08,2.745431332999384e-06,2.34283068851454e-06,inf,inf,inf,inf,8.236293814902634e-08,7.02849190844458e-08
1915,RWA,2913.0,1.900068268979791e-10,1.621434926210756e-10,4.141640264311986e-09,3.5342941545789417e-09,2.9730480529393504e-08,2.537068814336387e-08,3.2426315603299726e-08,2.767119555959607e-08,inf,inf,inf,inf,4.4025972086117105e-10,3.756983365610289e-10
1916,RWA,2918.0,3.293931152246936e-10,2.2661372478379896e-10,7.608505033607552e-09,5.234449616610668e-09,1.777834779879547e-08,1.223103164265792e-08,3.293679183375515e-08,2.26596389993895e-08,1.2576178197350786e-10,8.652076965550408e-11,inf,inf,2.672819433488281e-10,1.8388288628441115e-10
1917,RWA,2919.0,1.5030222550545548e-11,1.0340394377050525e-11,1.2216196016354255e-09,8.404418775014847e-10,4.926348660585622e-09,3.3891971870676645e-09,8.996212106015699e-09,6.1891552678587664e-09,4.021555589248737e-10,2.766723557300512e-10,inf,inf,6.70178365733207e-11,4.610649364201883e-11
1918,RWA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,SEN,960.0,2.210887093201317e-08,1.913250438245096e-08,4.281400273086312e-07,3.7050245460179075e-07,4.495470523324275e-05,3.890275978052808e-05,3.644975971546495e-06,3.1542777088884872e-06,2.931828536636528e-08,2.537136450716323e-08,2.996980361287985e-06,2.5935173294369876e-06,2.6972822537056065e-07,2.3341655346590168e-07
1920,SEN,976.0,2.4633157550577368e-08,2.0837394630809652e-08,3.3002984538184914e-07,2.7917501497916957e-07,2.012481850958395e-06,1.7023752813524079e-06,1.7162365386836165e-06,1.4517788863623421e-06,2.9795963274217176e-09,2.520465530556484e-09,2.3030363322838125e-07,1.9481577546994361e-07,7.907655835058238e-08,6.689152411801589e-08
1921,SEN,1016.0,4.345060988193948e-08,3.675523542608564e-08,4.081578101994715e-07,3.4526411586947155e-07,2.409182544672128e-06,2.0379477262676253e-06,2.2581688501579637e-06,1.9102039751554404e-06,inf,inf,5.766474237605827e-06,4.877908935169113e-06,1.7546173863983762e-06,1.4842455674386666e-06
1922,SEN,1049.0,2.8613097162715764e-09,2.4204058938243335e-09,5.7873464351326774e-08,4.8955649021634455e-08,2.0466780088154333e-07,1.7313020981708168e-07,3.5649103825736825e-07,3.015587600275683e-07,2.899460512488531e-07,2.4526779724086576e-07,1.4997209978894029e-06,1.2686265739570472e-06,2.899460512488531e-07,2.4526779724086576e-07
1923,SEN,1052.0,1.91658492093834e-09,1.6212552637254273e-09,2.1820990010965835e-08,1.8458558516498144e-08,1.5661236782524724e-07,1.3247971583584918e-07,2.1245864480529983e-07,1.797205500531248e-07,1.7129477730886417e-09,1.4489968919546006e-09,3.0794567202177624e-07,2.6049382745969684e-07,5.831311567961333e-09,4.932755376866726e-09
1924,SEN,1053.0,3.7076571079745355e-09,3.1363382528595487e-09,3.040108659429053e-08,2.571653419866998e-08,6.465792330061629e-07,5.469467976475412e-07,3.6067684089885135e-07,3.0509956559860333e-07,inf,inf,9.467767217554769e-07,8.008863718740242e-07,5.301949664403585e-07,4.4849637015891544e-07
1925,SEN,2514.0,9.607153740981832e-11,8.647127438516309e-11,3.7225170775560704e-09,3.350532366768493e-09,1.2939524229143912e-08,1.1646499891625759e-08,1.5867018348101797e-08,1.4281454572755779e-08,6.37565657356067e-09,5.738548209197186e-09,inf,inf,3.6911695952193354e-09,3.3223173842720554e-09
1926,SEN,2731.0,2.5090437160155278e-08,2.122421128887849e-08,4.310318218211556e-07,3.64613434200754e-07,2.554492762686425e-06,2.1608668587595097e-06,2.0165448074381033e-06,1.7058121703245846e-06,inf,inf,2.7272002756438735e-06,2.30696159289219e-06,1.1110399672724383e-06,9.398380293359917e-07
1927,SEN,2735.0,5.7980066774452846e-08,4.904582490569306e-08,3.6765409655908295e-07,3.110016846969683e-07,2.0750755175589184e-06,1.7553237890565633e-06,2.422094783760771e-06,2.0488702976393618e-06,1.1090180964259514e-07,9.381277118245531e-08,2.5616557624595414e-06,2.1669261003612564e-06,6.048644221058302e-06,5.116598891424047e-06
1928,SEN,2805.0,2.5270973567738364e-10,2.2745688767678483e-10,1.2830423961695282e-08,1.1548301825721996e-08,1.1435115369005109e-07,1.0292424014005444e-07,7.88628680582285e-08,7.098223767955508e-08,inf,inf,inf,inf,1.0164547146134763e-08,9.148821482110678e-09
1929,SEN,2903.0,7.817215308232653e-11,6.670868691093655e-11,1.19882302252179e-09,1.0230229885929688e-09,3.1427929884419507e-09,2.6819216975009942e-09,5.852843699453219e-09,4.994560114959193e-09,1.1709950562017869e-08,9.992758226340861e-09,inf,inf,4.664640399155751e-11,3.9805995315451806e-11
1930,SEN,2905.0,1.4221652044820745e-11,1.2800506886156388e-11,4.791250176353748e-10,4.312468810404452e-10,1.7044691841125847e-09,1.5341445184928588e-09,3.124722256772829e-09,2.812474151321487e-09,inf,inf,inf,inf,7.215538644418119e-11,6.494502313381963e-11
1931,SEN,2907.0,1.449995109256492e-11,1.0937873142047256e-11,1.4629770284333183e-09,1.103580077241647e-09,6.013568801547484e-09,4.536267209620247e-09,6.344174088150541e-09,4.785655546302889e-09,3.146530919114015e-11,2.3735498010366385e-11,inf,inf,8.643825447750889e-11,6.520371386492367e-11
1932,SEN,2908.0,3.446453224794307e-11,2.9410520250589037e-11,1.0913768789123712e-07,9.313331620855711e-08,1.844580654932737e-08,1.5740842299979813e-08,4.365507515649485e-07,3.7253326483422845e-07,inf,inf,inf,inf,1.3096522254218365e-08,1.1175997695223836e-08
1933,SEN,2913.0,2.9803124100663345e-12,2.543267898103247e-12,7.01219864392108e-11,5.983902776759792e-11,4.821189765865297e-10,4.1141918950423754e-10,5.374269618453027e-10,4.586165983873801e-10,inf,inf,inf,inf,7.48150748272739e-12,6.384390356518463e-12
1934,SEN,2918.0,1.6125734930951233e-10,1.1094077831852398e-10,4.831153067859415e-09,3.3237051447219342e-09,1.660457048213341e-08,1.1423503988007108e-08,2.7019959807539503e-08,1.8589015533364236e-08,1.5581102212193685e-10,1.0719384969943054e-10,inf,inf,2.2809951625294948e-10,1.5692641591553366e-10
1935,SEN,2919.0,1.8614221714254123e-10,1.2806090721541495e-10,1.3400480170757318e-08,9.219174855294909e-09,5.239151581623417e-08,3.604397298373189e-08,1.311519417841026e-07,9.022905660930269e-08,4.2876935208460677e-10,2.949819393849453e-10,inf,inf,4.6244238774021304e-10,3.1814809460190943e-10
1936,SEN,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,SWZ,960.0,1.319463183799271e-08,1.1418328518064919e-08,2.5551508499991674e-07,2.2111683127448121e-07,2.6829085336928635e-05,2.3217268505678393e-05,2.175331166877751e-06,1.8824811638529473e-06,1.7497229176468592e-08,1.5141696513086088e-08,1.788605696531993e-06,1.5478179067853054e-06,1.6097450842351106e-07,1.3930360792039205e-07
1938,SWZ,976.0,1.1661237140244754e-08,9.864338328361755e-09,1.4965502904810266e-07,1.2659444459597934e-07,8.218289847758467e-07,6.951920329194903e-07,7.205948993970022e-07,6.095572707986831e-07,1.2442241771372597e-09,1.0524996698036306e-09,9.592741676663164e-08,8.114580662167684e-08,3.358760235092429e-08,2.8412034610338257e-08
1939,SWZ,1016.0,2.3439309836697324e-08,1.9827508833906388e-08,1.5250962407738109e-07,1.2900917047974357e-07,9.550108260346759e-07,8.078516697634492e-07,7.689602815390236e-07,6.504699533118347e-07,inf,inf,2.3250955048459926e-06,1.966817793834228e-06,6.072269085076807e-07,5.136583362097044e-07
1940,SWZ,1049.0,1.9603577755507474e-09,1.6582830886724732e-09,3.965061705623981e-08,3.354078961495602e-08,1.402232385335123e-07,1.1861601387210163e-07,2.4424129089829034e-07,2.0660575702227692e-07,1.9864958792247572e-07,1.6803935298547727e-07,1.0274978981304284e-06,8.691690921763036e-07,1.9864958792247572e-07,1.6803935298547727e-07
1941,SWZ,1052.0,1.8973324923787558e-09,1.6049694728894842e-09,2.160179437465672e-08,1.8273139088812254e-08,1.5503916937723546e-07,1.3114893407039784e-07,2.10324460801088e-07,1.7791522589932051e-07,1.695740915063513e-09,1.4344414663949765e-09,3.0485230423720144e-07,2.57877121699054e-07,5.772735030003448e-09,4.883204991982898e-09
1942,SWZ,1053.0,2.0890761071989847e-09,1.7671670052904177e-09,1.712946526269114e-08,1.4489958372595018e-08,3.643144950429697e-07,3.081766877570502e-07,2.0322304592870532e-07,1.7190807948176876e-07,inf,inf,5.334605036742605e-07,4.51258715501152e-07,2.987378833294548e-07,2.527048817565297e-07
1943,SWZ,2511.0,1.6359740909466405e-09,1.4724940218434277e-09,4.582368885611117e-08,4.1244606667574535e-08,1.5394700260562994e-07,1.385633441702827e-07,1.793948706634239e-07,1.6146825066674144e-07,inf,inf,inf,inf,1.3367105377246938e-08,1.2031353593110933e-08
1944,SWZ,2514.0,8.728124124834493e-11,7.855937735718934e-11,3.381916432869018e-09,3.0439673570210004e-09,1.1755591367972571e-08,1.0580875399168168e-08,1.4415227378166794e-08,1.297473857032901e-08,5.792300555571982e-09,5.213485951886201e-09,inf,inf,3.3534371637521993e-09,3.018333972144642e-09
1945,SWZ,2731.0,1.798368186022035e-08,1.521254735885701e-08,3.058154439066529e-07,2.5869184962566034e-07,2.189312384647784e-06,1.8519577133121344e-06,1.454636925581208e-06,1.230489578960732e-06,inf,inf,1.9571347121950768e-06,1.655556672340165e-06,7.73402098915358e-07,6.542273238949046e-07
1946,SWZ,2805.0,1.4795189282581097e-08,1.331673153701136e-08,7.51172290929805e-07,6.761089395545e-07,6.694823050607307e-06,6.025820930705912e-06,4.617119546902886e-06,4.155738754405912e-06,inf,inf,inf,inf,5.950953911438174e-07,5.356285351553458e-07
1947,SWZ,2903.0,3.7095867783439803e-10,3.1655986589608916e-10,5.994135204587809e-09,5.115132088578394e-09,2.3598631712361147e-08,2.013803729786621e-08,3.522489874506637e-08,3.005938367054301e-08,2.6289454923785985e-07,2.243426781047061e-07,inf,inf,5.464140461277272e-10,4.662857819521091e-10
1948,SWZ,2905.0,6.030762108873717e-10,5.428118453476201e-10,1.8682869634654428e-08,1.681592269715599e-08,5.9051214159721475e-08,5.315032818305307e-08,1.1880962783275531e-07,1.0693718665186418e-07,inf,inf,inf,inf,9.920603669097263e-09,8.92925485596835e-09
1949,SWZ,2907.0,5.184728023464918e-11,3.9110405983200585e-11,1.9260922876320573e-09,1.4529258041978955e-09,1.5819945693705126e-09,1.1933596051958457e-09,1.6889882558557977e-08,1.274069075338549e-08,1.451580343471815e-10,1.0949831175999884e-10,inf,inf,2.4423945554233335e-10,1.842392545982149e-10
1950,SWZ,2908.0,2.548195941512012e-12,2.17451865590837e-12,8.069287328483999e-09,6.885975897623394e-09,1.3638232211817409e-09,1.1638269214340804e-09,3.227714931393598e-08,2.7543903590493565e-08,inf,inf,inf,inf,9.683144577745646e-10,8.263170892451805e-10
1951,SWZ,2913.0,7.131967759780297e-11,6.086108487315543e-11,1.5545780812149967e-09,1.3266087527250351e-09,1.1159432115155518e-08,9.522969928815532e-09,1.2171322537551104e-08,1.0386472835082847e-08,inf,inf,inf,inf,1.6525291150710442e-10,1.410195869012138e-10
1952,SWZ,2918.0,2.943280323802163e-09,2.024898780305995e-09,5.7749239455201227e-08,3.972994471195189e-08,1.6628066566521257e-07,1.1439668670736839e-07,2.6936710409868766e-07,1.853174215629531e-07,3.267875193854721e-09,2.248211439704314e-09,inf,inf,2.0819644050589298e-09,1.4323362781151428e-09
1953,SWZ,2919.0,1.2647627240944363e-10,8.701232012066593e-11,8.213151319662423e-09,5.6504302207168484e-09,3.171988635658876e-08,2.1822440314461405e-08,6.181165743172704e-08,4.252478050765817e-08,1.027247058588989e-09,7.067187244070266e-10,inf,inf,5.92828497570415e-10,4.0785027914373287e-10
1954,SWZ,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,TGO,960.0,3.475139578414334e-09,3.007305231375143e-09,6.729635170329973e-08,5.823670271745998e-08,7.066117300715842e-06,6.114854107140432e-06,5.72928409598213e-07,4.957989641884595e-07,4.608337267027704e-09,3.987948241606168e-09,4.7107448866426634e-07,4.0765694216340696e-07,4.239670285665487e-08,3.668912382277674e-08
1956,TGO,976.0,5.6823705597795794e-08,4.8067649285118365e-08,7.566914171761666e-07,6.400916180182037e-07,4.51266832635907e-06,3.8173039960967265e-06,3.673290915586607e-06,3.1072676024049613e-06,7.505834955260767e-09,6.349248758522563e-09,5.687199159407433e-07,4.810849481446359e-07,1.9366898972863987e-07,1.638262231888052e-07
1957,TGO,1016.0,9.730460197899036e-08,8.231077914664497e-08,7.388120560901502e-07,6.249673164774403e-07,4.1127623301293125e-06,3.4790201588924624e-06,3.6566152932249382e-06,3.0931615535498367e-06,inf,inf,9.825870859158712e-06,8.311786593467542e-06,2.8558628916471846e-06,2.4157983791786676e-06
1958,TGO,1049.0,4.3130479987465045e-09,3.6484434862634257e-09,8.723663439212454e-08,7.37942009001503e-08,3.0850978626327935e-07,2.609710164291956e-07,5.37363344619164e-07,4.545601613991559e-07,4.3705553053964576e-07,3.697089399413605e-07,2.2606321195643215e-06,1.9122876754117675e-06,4.3705553053964576e-07,3.697089399413605e-07
1959,TGO,1052.0,3.1775866301822325e-09,2.6879471886924157e-09,3.617793574324788e-08,3.060321935839121e-08,2.596542217806053e-07,2.1964368456172313e-07,3.522441097310897e-07,2.9796624755777184e-07,2.8399680507253707e-09,2.4023527998938464e-09,5.105560622692386e-07,4.318836563608547e-07,9.667976342894878e-09,8.178222297510966e-09
1960,TGO,1053.0,4.26994847432691e-09,3.6119852369753537e-09,3.501161772537425e-08,2.961662116229893e-08,7.446373623839142e-07,6.298949919424825e-07,4.1537593193520226e-07,3.513699856018364e-07,inf,inf,1.0903618379091481e-06,9.223462262293405e-07,6.106026318287481e-07,5.165138888874755e-07
1961,TGO,2514.0,6.729446699654052e-11,6.056984698223911e-11,2.6074819803399364e-09,2.3469208035521694e-09,9.063645796305033e-09,8.157931305282988e-09,1.11142443573586e-08,1.0003617089099351e-08,4.4659055370431436e-09,4.019635299730415e-09,inf,inf,2.585524258288135e-09,2.3271572787912926e-09
